transaction_id,date,customer_id,product_id,product_name,category,quantity,unit_price,region
T001768,2026-06-28,C280,P008,Wireless Headphones,Audio,6,3999,North
T001769,2026-06-28,C154,P009,Smart Watch,Wearables,1,5999,South
T001770,2026-06-28,C105,P010,HDMI Cable,Accessories,11,899,Central
T001771,2026-06-28,C182,P011,USB Hub,Accessories,9,1299,East
T001772,2026-06-28,C034,P012,Laptop Backpack,Accessories,7,2299,North
T001773,2026-06-28,C153,P013,Phone Stand,Accessories,7,699,South
T001774,2026-06-28,C042,P014,Portable SSD,Storage,1,6499,West
T001775,2026-06-28,C194,P015,Wireless Charger,Electronics,11,1599,Central
T001776,2026-06-29,C253,P001,Wireless Mouse,Accessories,13,1499,East
T001777,2026-06-29,C152,P002,Mechanical Keyboard,Accessories,2,4499,West
T001778,2026-06-29,C207,P003,USB-C Cable,Accessories,16,499,North
T001779,2026-06-29,C288,P004,Laptop Stand,Accessories,7,1899,South
T001780,2026-06-29,C043,P005,Webcam,Electronics,6,3299,West
T001781,2026-06-29,C184,P006,Bluetooth Speaker,Electronics,8,2499,East
T001782,2026-06-29,C043,P007,Power Bank,Electronics,9,1799,Central
T001783,2026-06-29,C005,P008,Wireless Headphones,Audio,6,3999,North
T001784,2026-06-29,C299,P009,Smart Watch,Wearables,2,5999,South
T001785,2026-06-29,C141,P010,HDMI Cable,Accessories,13,899,Central
T001786,2026-06-29,C193,P011,USB Hub,Accessories,7,1299,East
T001787,2026-06-29,C132,P012,Laptop Backpack,Accessories,9,2299,North
T001788,2026-06-29,C095,P013,Phone Stand,Accessories,11,699,South
T001789,2026-06-29,C287,P014,Portable SSD,Storage,2,6499,West
T001790,2026-06-29,C107,P015,Wireless Charger,Electronics,5,1599,Central
T001791,2026-06-30,C001,P001,Wireless Mouse,Accessories,13,1499,East
T001792,2026-06-30,C040,P002,Mechanical Keyboard,Accessories,6,4499,West
T001793,2026-06-30,C169,P003,USB-C Cable,Accessories,17,499,North
T001794,2026-06-30,C009,P004,Laptop Stand,Accessories,4,1899,South
T001795,2026-06-30,C225,P005,Webcam,Electronics,9,3299,West
T001796,2026-06-30,C058,P006,Bluetooth Speaker,Electronics,4,2499,East
T001797,2026-06-30,C146,P007,Power Bank,Electronics,3,1799,Central
T001798,2026-06-30,C036,P008,Wireless Headphones,Audio,1,3999,North
T001799,2026-06-30,C007,P009,Smart Watch,Wearables,2,5999,South
T001800,2026-06-30,C239,P010,HDMI Cable,Accessories,13,899,Central
T001801,2026-06-30,C277,P011,USB Hub,Accessories,7,1299,East
T001802,2026-06-30,C043,P012,Laptop Backpack,Accessories,4,2299,North
T001803,2026-06-30,C275,P013,Phone Stand,Accessories,11,699,South
T001804,2026-06-30,C241,P014,Portable SSD,Storage,4,6499,West
T001805,2026-06-30,C204,P015,Wireless Charger,Electronics,9,1599,Central
T001806,2026-07-01,C149,P001,Wireless Mouse,Accessories,10,1499,East
T001807,2026-07-01,C266,P002,Mechanical Keyboard,Accessories,8,4499,West
T001808,2026-07-01,C197,P003,USB-C Cable,Accessories,27,499,North
T001809,2026-07-01,C131,P004,Laptop Stand,Accessories,4,1899,South
T001810,2026-07-01,C056,P005,Webcam,Electronics,4,3299,West
T001811,2026-07-01,C232,P006,Bluetooth Speaker,Electronics,4,2499,East
T001812,2026-07-01,C045,P007,Power Bank,Electronics,7,1799,Central
T001813,2026-07-01,C130,P008,Wireless Headphones,Audio,11,3999,North
T001814,2026-07-01,C084,P010,HDMI Cable,Accessories,11,899,Central
T001815,2026-07-01,C278,P011,USB Hub,Accessories,7,1299,East
T001816,2026-07-01,C163,P012,Laptop Backpack,Accessories,4,2299,North
T001817,2026-07-01,C074,P013,Phone Stand,Accessories,5,699,South
T001818,2026-07-01,C025,P014,Portable SSD,Storage,1,6499,West
T001819,2026-07-01,C169,P015,Wireless Charger,Electronics,8,1599,Central
T001820,2026-07-02,C017,P001,Wireless Mouse,Accessories,6,1499,East
T001821,2026-07-02,C052,P002,Mechanical Keyboard,Accessories,3,4499,West
T001822,2026-07-02,C097,P003,USB-C Cable,Accessories,15,499,North
T001823,2026-07-02,C293,P004,Laptop Stand,Accessories,8,1899,South
T001824,2026-07-02,C220,P005,Webcam,Electronics,5,3299,West
T001825,2026-07-02,C284,P006,Bluetooth Speaker,Electronics,2,2499,East
T001826,2026-07-02,C160,P008,Wireless Headphones,Audio,4,3999,North
T001827,2026-07-02,C111,P009,Smart Watch,Wearables,3,5999,South
T001828,2026-07-02,C112,P010,HDMI Cable,Accessories,8,899,Central
T001829,2026-07-02,C162,P011,USB Hub,Accessories,2,1299,East
T001830,2026-07-02,C230,P012,Laptop Backpack,Accessories,4,2299,North
T001831,2026-07-02,C254,P013,Phone Stand,Accessories,12,699,South
T001832,2026-07-02,C229,P014,Portable SSD,Storage,3,6499,West
T001833,2026-07-02,C042,P015,Wireless Charger,Electronics,3,1599,Central
T001834,2026-07-03,C192,P001,Wireless Mouse,Accessories,6,1499,East
T001835,2026-07-03,C034,P002,Mechanical Keyboard,Accessories,9,4499,West
T001836,2026-07-03,C055,P003,USB-C Cable,Accessories,11,499,North
T001837,2026-07-03,C187,P004,Laptop Stand,Accessories,3,1899,South
T001838,2026-07-03,C243,P005,Webcam,Electronics,3,3299,West
T001839,2026-07-03,C223,P006,Bluetooth Speaker,Electronics,11,2499,East
T001840,2026-07-03,C002,P007,Power Bank,Electronics,9,1799,Central
T001841,2026-07-03,C268,P008,Wireless Headphones,Audio,7,3999,North
T001842,2026-07-03,C037,P009,Smart Watch,Wearables,4,5999,South
T001843,2026-07-03,C128,P010,HDMI Cable,Accessories,9,899,Central
T001844,2026-07-03,C055,P011,USB Hub,Accessories,13,1299,East
T001845,2026-07-03,C248,P012,Laptop Backpack,Accessories,7,2299,North
T001846,2026-07-03,C264,P013,Phone Stand,Accessories,6,699,South
T001847,2026-07-03,C141,P014,Portable SSD,Storage,3,6499,West
T001848,2026-07-03,C224,P015,Wireless Charger,Electronics,7,1599,Central
T001849,2026-07-04,C284,P001,Wireless Mouse,Accessories,13,1499,East
T001850,2026-07-04,C298,P002,Mechanical Keyboard,Accessories,7,4499,West
T001851,2026-07-04,C069,P003,USB-C Cable,Accessories,26,499,North
T001852,2026-07-04,C088,P004,Laptop Stand,Accessories,5,1899,South
T001853,2026-07-04,C095,P005,Webcam,Electronics,6,3299,West
T001854,2026-07-04,C092,P006,Bluetooth Speaker,Electronics,7,2499,East
T001855,2026-07-04,C189,P007,Power Bank,Electronics,1,1799,Central
T001856,2026-07-04,C285,P008,Wireless Headphones,Audio,8,3999,North
T001857,2026-07-04,C280,P009,Smart Watch,Wearables,4,5999,South
T001858,2026-07-04,C206,P010,HDMI Cable,Accessories,12,899,Central
T001859,2026-07-04,C111,P011,USB Hub,Accessories,15,1299,East
T001860,2026-07-04,C082,P012,Laptop Backpack,Accessories,8,2299,North
T001861,2026-07-04,C027,P013,Phone Stand,Accessories,15,699,South
T001862,2026-07-04,C003,P014,Portable SSD,Storage,1,6499,West
T001863,2026-07-04,C035,P015,Wireless Charger,Electronics,10,1599,Central
T001864,2026-07-05,C181,P001,Wireless Mouse,Accessories,19,1499,East
T001865,2026-07-05,C118,P002,Mechanical Keyboard,Accessories,4,4499,West
T001866,2026-07-05,C004,P003,USB-C Cable,Accessories,29,499,North
T001867,2026-07-05,C067,P004,Laptop Stand,Accessories,3,1899,South
T001868,2026-07-05,C055,P005,Webcam,Electronics,4,3299,West
T001869,2026-07-05,C274,P006,Bluetooth Speaker,Electronics,12,2499,East
T001870,2026-07-05,C086,P007,Power Bank,Electronics,12,1799,Central
T001871,2026-07-05,C094,P008,Wireless Headphones,Audio,4,3999,North
T001872,2026-07-05,C044,P009,Smart Watch,Wearables,1,5999,South
T001873,2026-07-05,C119,P010,HDMI Cable,Accessories,19,899,Central
T001874,2026-07-05,C149,P011,USB Hub,Accessories,8,1299,East
T001875,2026-07-05,C089,P012,Laptop Backpack,Accessories,3,2299,North
T001876,2026-07-05,C099,P013,Phone Stand,Accessories,11,699,South
T001877,2026-07-05,C235,P014,Portable SSD,Storage,2,6499,West
T001878,2026-07-05,C025,P015,Wireless Charger,Electronics,5,1599,Central
T001879,2026-07-06,C137,P001,Wireless Mouse,Accessories,4,1499,East
T001880,2026-07-06,C292,P002,Mechanical Keyboard,Accessories,5,4499,West
T001881,2026-07-06,C241,P003,USB-C Cable,Accessories,12,499,North
T001882,2026-07-06,C296,P004,Laptop Stand,Accessories,2,1899,South
T001883,2026-07-06,C128,P005,Webcam,Electronics,5,3299,West
T001884,2026-07-06,C084,P006,Bluetooth Speaker,Electronics,5,2499,East
T001885,2026-07-06,C123,P007,Power Bank,Electronics,5,1799,Central
T001886,2026-07-06,C136,P008,Wireless Headphones,Audio,4,3999,North
T001887,2026-07-06,C088,P009,Smart Watch,Wearables,2,5999,South
T001888,2026-07-06,C096,P010,HDMI Cable,Accessories,12,899,Central
T001889,2026-07-06,C297,P011,USB Hub,Accessories,8,1299,East
T001890,2026-07-06,C297,P012,Laptop Backpack,Accessories,7,2299,North
T001891,2026-07-06,C231,P013,Phone Stand,Accessories,2,699,South
T001892,2026-07-06,C068,P014,Portable SSD,Storage,1,6499,West
T001893,2026-07-06,C133,P015,Wireless Charger,Electronics,5,1599,Central
T001894,2026-07-07,C021,P001,Wireless Mouse,Accessories,13,1499,East
T001895,2026-07-07,C110,P002,Mechanical Keyboard,Accessories,2,4499,West
T001896,2026-07-07,C188,P003,USB-C Cable,Accessories,16,499,North
T001897,2026-07-07,C170,P004,Laptop Stand,Accessories,4,1899,South
T001898,2026-07-07,C031,P005,Webcam,Electronics,2,3299,West
T001899,2026-07-07,C041,P006,Bluetooth Speaker,Electronics,8,2499,East
T001900,2026-07-07,C028,P007,Power Bank,Electronics,3,1799,Central
T001901,2026-07-07,C138,P008,Wireless Headphones,Audio,8,3999,North
T001902,2026-07-07,C126,P009,Smart Watch,Wearables,5,5999,South
T001903,2026-07-07,C151,P010,HDMI Cable,Accessories,10,899,Central
T001904,2026-07-07,C233,P011,USB Hub,Accessories,6,1299,East
T001905,2026-07-07,C086,P012,Laptop Backpack,Accessories,5,2299,North
T001906,2026-07-07,C011,P013,Phone Stand,Accessories,14,699,South
T001907,2026-07-07,C281,P014,Portable SSD,Storage,3,6499,West
T001908,2026-07-07,C248,P015,Wireless Charger,Electronics,7,1599,Central
T001909,2026-07-08,C291,P001,Wireless Mouse,Accessories,8,1499,East
T001910,2026-07-08,C043,P002,Mechanical Keyboard,Accessories,4,4499,West
T001911,2026-07-08,C293,P003,USB-C Cable,Accessories,21,499,North
T001912,2026-07-08,C143,P004,Laptop Stand,Accessories,8,1899,South
T001913,2026-07-08,C166,P005,Webcam,Electronics,4,3299,West
T001914,2026-07-08,C179,P006,Bluetooth Speaker,Electronics,6,2499,East
T001915,2026-07-08,C115,P007,Power Bank,Electronics,6,1799,Central
T001916,2026-07-08,C179,P008,Wireless Headphones,Audio,6,3999,North
T001917,2026-07-08,C195,P009,Smart Watch,Wearables,4,5999,South
T001918,2026-07-08,C241,P010,HDMI Cable,Accessories,11,899,Central
T001919,2026-07-08,C228,P011,USB Hub,Accessories,11,1299,East
T001920,2026-07-08,C233,P012,Laptop Backpack,Accessories,4,2299,North
T001921,2026-07-08,C164,P013,Phone Stand,Accessories,7,699,South
T001922,2026-07-08,C293,P014,Portable SSD,Storage,1,6499,West
T001923,2026-07-08,C237,P015,Wireless Charger,Electronics,6,1599,Central
T001924,2026-07-09,C237,P001,Wireless Mouse,Accessories,10,1499,East
T001925,2026-07-09,C110,P002,Mechanical Keyboard,Accessories,6,4499,West
T001926,2026-07-09,C201,P003,USB-C Cable,Accessories,16,499,North
T001927,2026-07-09,C080,P004,Laptop Stand,Accessories,3,1899,South
T001928,2026-07-09,C015,P005,Webcam,Electronics,9,3299,West
T001929,2026-07-09,C075,P006,Bluetooth Speaker,Electronics,3,2499,East
T001930,2026-07-09,C109,P007,Power Bank,Electronics,8,1799,Central
T001931,2026-07-09,C267,P008,Wireless Headphones,Audio,5,3999,North
T001932,2026-07-09,C300,P009,Smart Watch,Wearables,1,5999,South
T001933,2026-07-09,C048,P010,HDMI Cable,Accessories,7,899,Central
T001934,2026-07-09,C032,P011,USB Hub,Accessories,4,1299,East
T001935,2026-07-09,C162,P012,Laptop Backpack,Accessories,2,2299,North
T001936,2026-07-09,C283,P013,Phone Stand,Accessories,14,699,South
T001937,2026-07-09,C192,P014,Portable SSD,Storage,1,6499,West
T001938,2026-07-09,C195,P015,Wireless Charger,Electronics,11,1599,Central
T001939,2026-07-10,C296,P001,Wireless Mouse,Accessories,12,1499,East
T001940,2026-07-10,C214,P002,Mechanical Keyboard,Accessories,7,4499,West
T001941,2026-07-10,C117,P003,USB-C Cable,Accessories,22,499,North
T001942,2026-07-10,C135,P004,Laptop Stand,Accessories,3,1899,South
T001943,2026-07-10,C186,P005,Webcam,Electronics,1,3299,West
T001944,2026-07-10,C220,P006,Bluetooth Speaker,Electronics,9,2499,East
T001945,2026-07-10,C094,P007,Power Bank,Electronics,5,1799,Central
T001946,2026-07-10,C033,P008,Wireless Headphones,Audio,5,3999,North
T001947,2026-07-10,C217,P009,Smart Watch,Wearables,2,5999,South
T001948,2026-07-10,C006,P010,HDMI Cable,Accessories,10,899,Central
T001949,2026-07-10,C279,P011,USB Hub,Accessories,14,1299,East
T001950,2026-07-10,C056,P012,Laptop Backpack,Accessories,2,2299,North
T001951,2026-07-10,C212,P013,Phone Stand,Accessories,9,699,South
T001952,2026-07-10,C108,P014,Portable SSD,Storage,1,6499,West
T001953,2026-07-10,C081,P015,Wireless Charger,Electronics,13,1599,Central
T001954,2026-07-11,C070,P001,Wireless Mouse,Accessories,10,1499,East
T001955,2026-07-11,C034,P002,Mechanical Keyboard,Accessories,9,4499,West
T001956,2026-07-11,C001,P003,USB-C Cable,Accessories,19,499,North
T001957,2026-07-11,C142,P004,Laptop Stand,Accessories,4,1899,South
T001958,2026-07-11,C211,P005,Webcam,Electronics,3,3299,West
T001959,2026-07-11,C116,P006,Bluetooth Speaker,Electronics,8,2499,East
T001960,2026-07-11,C195,P007,Power Bank,Electronics,7,1799,Central
T001961,2026-07-11,C246,P008,Wireless Headphones,Audio,2,3999,North
T001962,2026-07-11,C271,P009,Smart Watch,Wearables,5,5999,South
T001963,2026-07-11,C053,P010,HDMI Cable,Accessories,21,899,Central
T001964,2026-07-11,C146,P011,USB Hub,Accessories,9,1299,East
T001965,2026-07-11,C225,P012,Laptop Backpack,Accessories,5,2299,North
T001966,2026-07-11,C085,P013,Phone Stand,Accessories,16,699,South
T001967,2026-07-11,C060,P014,Portable SSD,Storage,3,6499,West
T001968,2026-07-11,C298,P015,Wireless Charger,Electronics,7,1599,Central
T001969,2026-07-12,C162,P001,Wireless Mouse,Accessories,8,1499,East
T001970,2026-07-12,C153,P002,Mechanical Keyboard,Accessories,7,4499,West
T001971,2026-07-12,C176,P003,USB-C Cable,Accessories,15,499,North
T001972,2026-07-12,C023,P004,Laptop Stand,Accessories,6,1899,South
T001973,2026-07-12,C165,P005,Webcam,Electronics,4,3299,West
T001974,2026-07-12,C259,P006,Bluetooth Speaker,Electronics,10,2499,East
T001975,2026-07-12,C133,P007,Power Bank,Electronics,5,1799,Central
T001976,2026-07-12,C222,P008,Wireless Headphones,Audio,6,3999,North
T001977,2026-07-12,C219,P009,Smart Watch,Wearables,4,5999,South
T001978,2026-07-12,C112,P010,HDMI Cable,Accessories,16,899,Central
T001979,2026-07-12,C083,P011,USB Hub,Accessories,13,1299,East
T001980,2026-07-12,C122,P012,Laptop Backpack,Accessories,11,2299,North
T001981,2026-07-12,C203,P013,Phone Stand,Accessories,11,699,South
T001982,2026-07-12,C042,P014,Portable SSD,Storage,4,6499,West
T001983,2026-07-12,C199,P015,Wireless Charger,Electronics,10,1599,Central
T001984,2026-07-13,C215,P001,Wireless Mouse,Accessories,5,1499,East
T001985,2026-07-13,C110,P002,Mechanical Keyboard,Accessories,9,4499,West
T001986,2026-07-13,C230,P003,USB-C Cable,Accessories,28,499,North
T001987,2026-07-13,C150,P004,Laptop Stand,Accessories,5,1899,South
T001988,2026-07-13,C112,P005,Webcam,Electronics,2,3299,West
T001989,2026-07-13,C129,P006,Bluetooth Speaker,Electronics,5,2499,East
T001990,2026-07-13,C065,P007,Power Bank,Electronics,6,1799,Central
T001991,2026-07-13,C050,P008,Wireless Headphones,Audio,7,3999,North
T001992,2026-07-13,C245,P010,HDMI Cable,Accessories,10,899,Central
T001993,2026-07-13,C219,P011,USB Hub,Accessories,8,1299,East
T001994,2026-07-13,C246,P012,Laptop Backpack,Accessories,8,2299,North
T001995,2026-07-13,C112,P013,Phone Stand,Accessories,10,699,South
T001996,2026-07-13,C191,P014,Portable SSD,Storage,3,6499,West
T001997,2026-07-13,C228,P015,Wireless Charger,Electronics,8,1599,Central
T001998,2026-07-14,C104,P001,Wireless Mouse,Accessories,4,1499,East
T001999,2026-07-14,C120,P002,Mechanical Keyboard,Accessories,6,4499,West
T002000,2026-07-14,C167,P003,USB-C Cable,Accessories,20,499,North
T002001,2026-07-14,C009,P004,Laptop Stand,Accessories,2,1899,South
T002002,2026-07-14,C181,P005,Webcam,Electronics,6,3299,West
T002003,2026-07-14,C048,P006,Bluetooth Speaker,Electronics,4,2499,East
T002004,2026-07-14,C134,P007,Power Bank,Electronics,7,1799,Central
T002005,2026-07-14,C107,P008,Wireless Headphones,Audio,8,3999,North
T002006,2026-07-14,C184,P009,Smart Watch,Wearables,4,5999,South
T002007,2026-07-14,C010,P010,HDMI Cable,Accessories,2,899,Central
T002008,2026-07-14,C260,P011,USB Hub,Accessories,7,1299,East
T002009,2026-07-14,C158,P012,Laptop Backpack,Accessories,4,2299,North
T002010,2026-07-14,C173,P013,Phone Stand,Accessories,8,699,South
T002011,2026-07-14,C230,P014,Portable SSD,Storage,2,6499,West
T002012,2026-07-14,C143,P015,Wireless Charger,Electronics,8,1599,Central
T002013,2026-07-15,C058,P001,Wireless Mouse,Accessories,6,1499,East
T002014,2026-07-15,C087,P002,Mechanical Keyboard,Accessories,6,4499,West
T002015,2026-07-15,C272,P003,USB-C Cable,Accessories,11,499,North
T002016,2026-07-15,C159,P004,Laptop Stand,Accessories,4,1899,South
T002017,2026-07-15,C255,P005,Webcam,Electronics,1,3299,West
T002018,2026-07-15,C018,P006,Bluetooth Speaker,Electronics,7,2499,East
T002019,2026-07-15,C242,P007,Power Bank,Electronics,6,1799,Central
T002020,2026-07-15,C206,P008,Wireless Headphones,Audio,8,3999,North
T002021,2026-07-15,C091,P009,Smart Watch,Wearables,4,5999,South
T002022,2026-07-15,C015,P010,HDMI Cable,Accessories,9,899,Central
T002023,2026-07-15,C008,P011,USB Hub,Accessories,8,1299,East
T002024,2026-07-15,C160,P012,Laptop Backpack,Accessories,7,2299,North
T002025,2026-07-15,C192,P013,Phone Stand,Accessories,5,699,South
T002026,2026-07-15,C273,P014,Portable SSD,Storage,2,6499,West
T002027,2026-07-15,C177,P015,Wireless Charger,Electronics,11,1599,Central
T002028,2026-07-16,C184,P001,Wireless Mouse,Accessories,5,1499,East
T002029,2026-07-16,C028,P002,Mechanical Keyboard,Accessories,9,4499,West
T002030,2026-07-16,C120,P003,USB-C Cable,Accessories,13,499,North
T002031,2026-07-16,C265,P004,Laptop Stand,Accessories,6,1899,South
T002032,2026-07-16,C096,P005,Webcam,Electronics,6,3299,West
T002033,2026-07-16,C081,P006,Bluetooth Speaker,Electronics,9,2499,East
T002034,2026-07-16,C238,P007,Power Bank,Electronics,11,1799,Central
T002035,2026-07-16,C080,P008,Wireless Headphones,Audio,11,3999,North
T002036,2026-07-16,C209,P009,Smart Watch,Wearables,3,5999,South
T002037,2026-07-16,C094,P010,HDMI Cable,Accessories,14,899,Central
T002038,2026-07-16,C191,P011,USB Hub,Accessories,14,1299,East
T002039,2026-07-16,C258,P012,Laptop Backpack,Accessories,5,2299,North
T002040,2026-07-16,C263,P013,Phone Stand,Accessories,11,699,South
T002041,2026-07-16,C271,P014,Portable SSD,Storage,4,6499,West
T002042,2026-07-16,C185,P015,Wireless Charger,Electronics,7,1599,Central
T002043,2026-07-17,C043,P001,Wireless Mouse,Accessories,6,1499,East
T002044,2026-07-17,C210,P002,Mechanical Keyboard,Accessories,3,4499,West
T002045,2026-07-17,C253,P003,USB-C Cable,Accessories,20,499,North
T002046,2026-07-17,C201,P004,Laptop Stand,Accessories,5,1899,South
T002047,2026-07-17,C215,P005,Webcam,Electronics,1,3299,West
T002048,2026-07-17,C135,P006,Bluetooth Speaker,Electronics,8,2499,East
T002049,2026-07-17,C014,P007,Power Bank,Electronics,8,1799,Central
T002050,2026-07-17,C172,P008,Wireless Headphones,Audio,8,3999,North
T002051,2026-07-17,C251,P010,HDMI Cable,Accessories,6,899,Central
T002052,2026-07-17,C152,P011,USB Hub,Accessories,13,1299,East
T002053,2026-07-17,C033,P012,Laptop Backpack,Accessories,7,2299,North
T002054,2026-07-17,C219,P013,Phone Stand,Accessories,10,699,South
T002055,2026-07-17,C164,P014,Portable SSD,Storage,2,6499,West
T002056,2026-07-17,C257,P015,Wireless Charger,Electronics,9,1599,Central
T002057,2026-07-18,C144,P001,Wireless Mouse,Accessories,14,1499,East
T002058,2026-07-18,C288,P002,Mechanical Keyboard,Accessories,12,4499,West
T002059,2026-07-18,C028,P003,USB-C Cable,Accessories,24,499,North
T002060,2026-07-18,C068,P004,Laptop Stand,Accessories,5,1899,South
